"0xd298ee56C81782005321E34a65394Cf5785a4f9A,9338.204185"
"0x5e8Cfe345D1dEFb683065bf0c61c606e4Ad03C09,8812.163188"
"0xb7d0596e636dBEc773075372868b14d5a224C0Fd,8672.972913"
"0x1B12e9914c306CceCC099F303fE8b7EFb37ef92B,8664.151675"
"0xd58cd1600e559f26b12d0f7ac1913c015b4c73d8,8349.781625"
"0x9d3cD1EBF7de2C9CF20bDEB3b505226B97B3ec65,8225.511818"
"0x84d3B42fD8Ca64528ACCC94C0Df328DA211D02dE,8097.167768"
"0x3762bF62fF546460E1D6D1Eae73D5Ce0A2774473,7665.16259"
"0x7112e07D6602c28180A55dD768fB3E36B5931561,7436.935129"
"0x6870a0911fB1F645D5c93e1b29f57e12241011Ec,6919.658932"
"0x2d4a0BE3A16E8DaEdFdA070C7daaF726cb19A1AC,6614.376929"
"0xA86AFa66eda2BEFdB3E7876fBdE781B8f8cD1Df8,6460.755954"
"0xB08f2DB3e3448597f3eE58B73B3f2eB8718A6Ca2,6170.628978"
"0x7b521dd7d98bbd54d369770583b3c7478e9ae534,6152.335979"
"0x038a3CBf2E80392BB9B7ad7D3B6de903D86f60e0,5742.082891"
"0x49BAB2ddf4E5271405450cEE0b23e143796C3003,5600.311034"
"0xca386a9a28bca3fcdf19a1e0f9152ff4938a7b84,5584.080772"
"0xE25B7a42A6c75c05bCff9FdfDf2A7B97a0338EC1,5374.955152"
"0x246CD0b691200Cbc074fEEA876ad9fAf9EE558a2,5362.187183"
"0xbC80dbFC07D18208690F49dEdb759d451b369c60,5137.75319"
"0xD7484212164500da944387a7a3343c17CD761211,4915.800823"
"0x923fA707e31Fb7fC9be2Bd8683DF88d4D8cCb48C,4846.716845"
"0x43713a10826Ef82053487d76fcC2AA697453AF12,4784.508597"
"0x43713a10826Ef82053487d76fcC2AA697453AF12,4784.508597"
"0xa0b7a66F7D3A631e7a5aBDd60C66c2a1B15E38B7,4722.90255"
"0x74be5F2fD0272c47839ced39ADCAA4f181F1233f,4694.859594"
"0xDDCB9a50D13DAE5F4490bF74CAA58AE3307119aC,4616.103713"
"0x4AeeB439Ad821A8e8f9C235CE7E492bC544Bc017,4555.129577"
"0x6bE95B8321369C97a920831d9f378fF941A201c8,4524.86923"
"0x025B96FAC92837546A1cb77560C8627815A85d14,4100.120169"
"0x1E0b16d340eD938A71467998e997e995110eD596,4054.838425"
"0xb8a670aE62C10363523402E29848477d60Dc5388,4024.57958"
"0xC70D54f2453803EeF0FFfd06b21469fD22c43Ad9,3847.994073"
"0x3666BfCb401C09e782defc9d3523D809A7Ef02cE,3819.526638"
"0x7522b84367CFb1038BFdb5d630d871F35A3fe0d0,3609.298155"
"0x0A806011a5dc36Cdc482BfF4b20699A348e7f47d,3604.234187"
"0xFf93bBb096C3e38e225874D630aC15f56FA56B55,3587.581628"
"0x026F549694cCBDAC252436b611B75C463EA497eC,3553.220691"
"0xe0e2c4c95149eb6a84b3426c8676f7cf7fa37a35,3545.353628"
"0x65c9F20eD19C5675e5Bf4D6e6f1Ae2899723A17a,3333.67014"
"0x7E6D6eF4DbAF549832d0521030CC25451582236e,3333.011548"
"0x9a13880d31EC3338BfCA0A3EB5eec390aE2A5f76,3200.510432"
"0x4dF4CBc43674B2348352C55eaC59bEdD0901E96c,3160.617254"
"0x3BAf5595AbB35aF981b43169bBA95F0F4B40A321,3089.094266"
"0xde7a453f42a204dfa784ddc16eb4d0b78f2084c5,3080.299238"
"0x0A933ABB3a022263890992B29E302d9453B4Bae5,3079.876905"
"0x9bA9d4C485f9D90178949614a22D34d95C3F467D,3058.830939"
"0xd1FD6b7d78361d24875E11bB97BA282fB52C5003,2985.916557"
"0xCA3898Fd0EC67164Baa535807BE3Cc96a8aFeF2b,2985.394971"
"0x68aa44093a83B207686c5C674259f8737782F59a,2976.739424"
