0x0016958b8998d09c0cc8f0c19f5c29bfc286ea96,441266.704
0xad285fdedfc0d5f944a33e478356524293c7ec68,238068.37
0x89fbc692b2526995dc706229b62d3c013b1caa94,139186.591
0x922ab52329ddc56f0d9c2fe8975018b38fe420f6,124225.856
0x35241fa05ae4e6b29650edd34ac0de5062061b9e,116135.773
0x7c699ce4185d53d12c1e68560ee456bedce52b03,100154.84
0x148065e69f28fbea43f8e2794626ea5dfe317a7f,86247.9959
0x5c824e88cd207c4316441a4f9f9e884b2569c2e0,83301.516
0x1afabbc5edfef55a52eb15a352bc272507c82882,82308.8861
0xe5c405c5578d84c5231d3a9a29ef4374423fa0c2,79298.5991
0xf4a5a556bd63c0877345eed77c73c2791d0ecac9,73972.5024
0x555e0e1dabd9bdb568a1d1357dedcefc21c3e25f,67248.7856
0xf71afe21cd32959113fc47ae2ef886b43a9413d5,65757.7556
0x72e5263ff33d2494692d7f94a758aa9f82062f73,65002.0952
0xDB27Cd8a34b7567EeF594ADB8302bCF065A50395,59273.6151
0x2d3d50ceb0013b3f0fc01d38290db811cf3598d2,57967.9852
0xc0972908a7f4f35a1674caaef28c5040549594f7,57134.4661
0x3e300e8367a8c8fb4bd0e3c339be601d762c01e9,56587.9446
0x9f165ae9abd3c8c729f27c6c363b41dfedaccc0e,55422.5625
0x3c6361b62de94b82fcd3d6b7a6107bde2c7a5ca6,55329.3694
0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,44463.6571
0x5e28788c65c91e71f236323daa5ea002cacbc4a2,37988.7661
0xbe715b3faf36d97a2f856c4a610990b698651784,37895.6591
0x7e510e759fd33d9529365fee11104b03a191e306,37076.7537
0x07eb0d0364d65f9f32dd0106c1e374d05af602b8,36604.8723
0x3059154e9fd69dd49fb501d2c48d2780535f1d34,34991.8828
0x19437efe9cfc9656103a7870f9b4918de23d11bd,34520.708
0xc8d580c86bbc3a2dd4e6898bb4ff428a2c70f2d2,32656.7185
0xcd632bb373e0fea4acd225a5432dd47e56949701,30043.0426
0xdf85155343fda3d2f7ed769e73463ca5c9bdc057,28926.3439
0x14F5EBcC59292aA95784D958f78aDC4def5D681f,28785.4445
0x5df201a479d19e43cbdbff57ebdfa15243c4e8ec,27950.8143
0x0976a83c24b3772a9ccfe433eec94d959f76bd7d,27001.2798
0x33ab1f13395f15d283cfc41181f4b8e7fba1adf4,24537.802
0xf90361e8a28008d663d7a3185afb3a74637b97d9,24410.9574
0x91c3323a922dc6789cef67ce75e2954fc8b21c4a,23645.5167
0xd762415769d3469ff400fe98ed027b6fc41c3916,23096.0429
0xcce8d59affdd93be338fc77fa0a298c2cb65da59,22486.3878
0xd84049cc831582236d8b2184c25b1ceea51d06fa,21983.7607
0xbc2456e3ed4ab535b56ba7dda71180ee556fe346,21831.7547
0xa45241d6c944616918e2b91c467e0b2c29b50201,21191.4376
0x93e4c0601d10c8578e18e57950cdf85097387878,19768.5317
0x3421ed762cc81872485d50a10e8fa597c93eacc6,19714.0543
0xed1a48ced6b39b3ecd82ea42c4a28fbaa0341c6c,19401.0396
0x22266499677B6C983F1A56A16046AFA68DB564BB,19312.3392
0xb6a34bd460f02241e80e031023ec20ce6fc310ae,18951.6631
0x1166d17cbe8eb0ff38bfe4130e3621da570d6c34,18849.0455
0xDDa704B0E64ca2e4414F58CBC6CB6c6f50C5c5ff,17829.4784
0xd0beb26f68ac7fc597cf3a5af75f65135c7d5a22,17784.937
0x61b5a42ba6a2d7bc2420df4e4a9ada6416d3a2ad,17456.8406
0x34e66226c4486b7ec2c0ebe0e215bd01a5121f88,16864.7021
0x016b0d52a79eac8b85d494ecdf63549f4d66a2ed,16358.9135
0x9db49649d1d237138e7689d013348a906f20a742,16189.8438
0x7915e66b491c0e0d6e4f2d00c398866332b7c167,15913.2898
0x8c699a889413893ca1f03ba6405ae66c66f955e6,14678.6688
0x6b9be0cd0a0e1f04d59d3fee5d258b289b2c84af,14587.5257
0xa07f040c4c4af0d3769fda1660a735aa42352c3f,13485.8522
0x09611739dfc18de0302e1911dddec5e161fbf850,12597.2479
0x5d48b8b71e34e7f89438c71841c9cface8c8ebcd,12586.6425
0xc1b1c1e833bfdaab0de39aefbf516f99fb34eac2,12218.1703
0xdbf799db53d90802581a062d5837c7942cbedf99,11436.5577
0xb88e6ba91212ac639ee0e734cac532ade4fe8dbf,11025.795
0x6001c39174ed826b5d28e4791c4aa96a945258da,10851.2266
0x07ea333f47fb24ab5984a7ef958a2fc1b0ce79e7,10453.276
0xc35a09f4ee109a4d341c8486394e6bb031b09a45,9771.15538
0xab07509e324da4523dc8a495a7d313911fe956f7,9219.59365
0xa0bce6e4bffe868d45dea4ee04cc4cbca694e437,9073.31072
0x6cad3333e8cc4b5a3ae18ccb3dde8777923ff101,9064.03777
0xb6ffaa90a17090ab074e11990564abcd5e9f3cd9,8783.92637
0x517d5f322b04feeb094367bbc83dc191bd575b95,8653.19519
0x5d652586eef078ff80cd70292e602ca6e2a71ab8,8518.17792
0x521b617fd6f4f8c66b45fe98599a53dfe0c828a5,8072.30984
0x24e7621abe44adf27433501bedc313368054aa88,8063.71075
0x59267aefae50c6d29365a22c758655289fb79514,7823.61666
0xba95274efdb07a3d851dbc3b01edc4fa24bccb4f,7279.44482
0x323f5bb64b34e259ed16ccc3f5037f4857a684df,6796.6813
0x5c3c1ea84bd2e0e8ffb00d419c5c0a5748c094ab,6491.46924
0x5ca91274563db27961358816b2ea673993e0096d,6472.2251
0xa45b4162068c322f047d35ae649f4676344bf2ca,6040.64101
0x133d93566f9699b3af46fe150daa8a67a9563ed6,5874.42361
0x2f3e12246751e3204a3196a353d979e9bf25ac5d,5654.42456
0x12a60dce40cc7cd19ace49569e3ed061bf80d8d5,5640.99272
0x50ca7db0d33b8e2076ca2c3664d606139596f356,5404.88934
0xa0df881f1ad007fabedd74559a6f7d8773b56a51,5171.39662
0x90b64ac62f75718f73e070137e049565e023aa6e,5098.72064
0x3004534be4574b45eeca91caed64aca6e1f52cb1,5033.27789
0x71161687463077a32982b25cc34c2f562231012d,4968.46865
0x912b342e07059df7e20a8dc45f62ddecfff4302e,4938.96761
0xdebdcb2e8683861e8f26e36a0fd32a8141524c47,4856.11684
0xbe51c2398d110274c36849bf83a32c0ed7f55fd3,4791.97237
0x713040a7336e75e3bc83c59d7fb784c1b52e1838,4760.13864
0x2dc81f8c23fdf7bbebe15b8c13118853c701aac2,4313.30486
0x4acf1a8bb202cfbe710e5d698d03bf8f47684b8e,4265.6687
0x0d4609b1e114f3cf8978aafa683081ef51f509aa,4233.83656
0x8734dce0d7636f3e20a2115193b7a3d10547304c,4048.06953
0x588c3d7f52398884aec199a6ed08a29cf75b40ca,4018.12194
0x7ddc43b42e932b96168bcbb489f14b8c9d7b493b,3796.96268
0x1ca8305b15ad36bdeb4cce6e6831a1b2d6007672,3791.63542
0xa68d7c28a42da40b66eb50b2c87b3b6860f565f5,3774.11701
0xdaa0307db3a40e1a477387bf26b7ebefd2bc9129,3737.96949
0x80c53d18c9769aef7be2c574308615c53ab8aad5,3729.69338
0xe0344cc1445058c7d1d1daf81bb94c5164c6e705,3573.50935
0xad5f69752f940406c75c9cdd70071e79d12a383c,3507.00346
0x1a2869ad1e52acf28afb6dbd4b402a514fba2b65,3506.31063
0xd298ee56c81782005321e34a65394cf5785a4f9a,3366.92015
0xb8f00e3d4937b00370fd173de89183f94f32c140,3324.95273
0x5e8cfe345d1defb683065bf0c61c606e4ad03c09,3249.71093
0xb7d0596e636dbec773075372868b14d5a224c0fd,3240.4586
0x1b12e9914c306ccecc099f303fe8b7efb37ef92b,3240.01431
