"HolderAddress","Balance","PendingBalanceUpdate"
"0x4b9caa0ef57d9dc0c6d82ded7157d444b7a0dbf2","0.496","No"
"0x4babfad28b92c9dde23e7d0b03f357f1f45f7012","74886.5415839523","No"
"0x4bdb031b7f3a831b186663a8d6e050f3b773b7cf","2713.76058642921","No"
"0x4beadb9ea3b346a715368dd03d75b6fc8c488966","10000","No"
"0x4bf3854e23c1ed5d72304a86c85d29640eace788","7077.36598454606","No"
"0x4c3d50688581f7f8669923793244d91c86a1a738","8088.14585379484","No"
"0x4d40b22b6eb5a413083cd4dc8c298e997a5ab5e7","10417.9630498503","No"
"0x4d4d9d9e9ca2fe3243ea19f48cde28db8ea29d67","7893.9","No"
"0x4dc2c383072a11e8b5e25435b198d7acda5a6570","13030.1943000156","No"
"0x4df4cbc43674b2348352c55eac59bedd0901e96c","212885.197905506","No"
"0x4e1cd3701a14004f07bcdc029465823ed7a2f145","0.345","No"
"0x4e3f199660639b1324eaa9051fde555f23a57176","3039.79385169397","No"
"0x4ea9d2b9bf882ce338efdd4f31f4baff08ed40ca","123963.484","No"
"0x4f4063a1719cab8e5cce8af62f686a25870c6758","500","No"
"0x4f72700161cd396d6bd4efb866cc734af89f63e0","1728.69799309957","No"
"0x4f8393f724d2c5af6d61225ad7cf1d717c1648bf","57414.2059925327","No"
"0x4fa668aaa9cdb131697e0ec4f7fe039da621b5ec","56442","No"
"0x4ffeba1b2a33f2267126d6274bd070b5c843538b","300000.398993386","No"
"0x50072aa47d80a291b57607aa3f458007a41312d4","35403.9144866675","No"
"0x50987cfc79704d602539c7a3933a93ea4a7421ac","37320.6744781768","No"
"0x50a23cf1c64e6a32c5bbdedc14f0d2154cfe5fd7","5644.08","No"
"0x50b0ef6323032c98aff68ed7df14c812439d2b3e","11129.6760381498","No"
"0x50ca7db0d33b8e2076ca2c3664d606139596f356","969595.597686856","No"
"0x50e2279b6093a555f56595c5d0dce6407ab71dcf","2000","No"
"0x5130ca2083d5a3fb40df9217cf3e7906bcea0aa5","45333.8075666084","No"
"0x517d5f322b04feeb094367bbc83dc191bd575b95","1213409.29666679","No"
"0x51bdb4c2d5f66bff124556fdbc195f3b5d349a66","87724.2969397652","No"
"0x51c34ced61b5cf19776079c3ff239cd5f5ec03dc","14.186","No"
"0x51c6880ee353980e97f16878ce7a678052f45cd3","6678.4459637662","No"
"0x51da06e74b1f335077eae69eafda88f84942a062","2.97949452E-10","No"
"0x51f657512ff6ce2d5eb0cd9768f7d231a12850b9","175714.11","No"
"0x521b617fd6f4f8c66b45fe98599a53dfe0c828a5","1141559.69451195","No"
"0x52ef55cedfc48e0d9c38d4190e1a8aa8404b5cfa","25908.254908793","No"
"0x5313c5a4877334ba1fc0354fb1b0a78c12e09fb8","1900.00000001","No"
"0x5344f98facdddfac9b970cf7481d213a242787eb","5105.88820401789","No"
"0x535071be87a43f1cf0b317f561054fda6ed316c4","8.003266766E-09","No"
"0x53daa880c555abe8559360ab3f3cdfbc64b7f162","11546.1537733829","No"
"0x540594e428b4162ee0e04ef20537f1ef5d4601f1","928.952800230805","No"
"0x543081d731314714825888f4bf578eeeb06c417a","46200.4426607216","No"
"0x54596b793ddec767e33079088e8d1d6f13ab1eaf","21340.223328032","No"
"0x545d28246a59d0c3b9c74a44ad017ff7f85259eb","18518.5255659042","No"
"0x54b886cb97376e59d363c6d6164a4083bfae120e","9.749339178E-09","No"
"0x550625b5c7e97981336aeeaa3c0c1dfe30572eb3","831.567963319207","No"
"0x555e0e1dabd9bdb568a1d1357dedcefc21c3e25f","7435770.97678631","No"
"0x55790ab306d9bd2a8e0c517145b0b079c6e7b78a","8803","No"
"0x55b261b8622d780b775847b0beb484b88bd1c750","1501.17286086867","No"
"0x55ce24481c0255f1a00d079ac19243709b271921","29727.1570238596","No"
"0x560b129c320bc6bcc3f14227378f0e254b34713c","7031.676","No"
"0x5611ab15f01c1dc099b7b1f158735131bf7a62bb","29501.1268234527","No"
"0x56513d8fe8cc565329bd8887be847d2057c35147","1018.936","No"
"0x56582ee35025473ab6e4016cd10af56104c56bcd","99406.497","No"
"0x56584ee28735e10b381275b913b934ed656b0e28","14349.9998443953","No"
"0x5691396fbad14f1663ca2efefb95796ecc6848e2","1912.66897390322","No"
"0x569972980de659f261bf4ce187341cbc126faff1","1025","No"
"0x573ea6c6b19b1a829b16103c1d880902571d4ca0","31600","No"
"0x5749d0980161f669df17429ab46a2da162f91a2d","10000","No"
"0x578a7c934f49b6b6d95688dc38d4b17e09327d01","3336.45545718052","No"
"0x57a9d0b5fdcd04be078e89ef24ca4c345af47e8a","13839","No"
"0x582cd79d81ea633dce8a44b2c05e49064dabdbc3","2059.476","No"
"0x583da1094d62ed1d385880e4b892722c6bc22d81","69154","No"
"0x586771961db49579668b8379635dffd167be5c74","2.342167154E-09","No"
"0x5886ef63c636eadbf0f88874970a7a0df077ccb4","13423.071","No"
"0x588c3d7f52398884aec199a6ed08a29cf75b40ca","750000","No"
"0x58a100a76ce1f575cd2bc8b379195848cfa4b887","813.690695618541","No"
"0x59267aefae50c6d29365a22c758655289fb79514","1117700.98868102","No"
"0x592878b048316cb98864b716c084ea9c418d7ed9","0.335231161415111","No"
"0x59ebb1da6fc3de22ffb45e8d25eac7d5f4b0c668","1847","No"
"0x5a3d6bdcb6babc5f1eb357311578d82a080bc3f4","962","No"
"0x5a416498e6f309c7643261b2feab2698d96da825","16918.79","No"
"0x5a8d16fec8e8092e2d8b4bc23004acf944513370","1000","No"
"0x5aa9e2f7ccdbe97888054f2065e2174d84ac8dee","39225.0312204446","No"
"0x5b047b75f59a242d2eb077e5c7607b8eda8b0952","7816.5228489449","No"
"0x5b8688236e1473ec108ce373feaf99e215aec49a","16831.6956334605","No"
"0x5bec50d28d1baabcab7c2b774970b7f5a28945c4","3685.52411474904","No"
"0x5bf53e9e0e9240fd4b5280017b98c92af6ce0019","4734.66626034623","No"
"0x5c3c1ea84bd2e0e8ffb00d419c5c0a5748c094ab","1062116.811","No"
"0x5c43d3dd5fb71951b7a61e01bc4e47dd445d75e3","1006.03382851529","No"
"0x5c653fb1530adb3f907d00d4b2a0c556bef413bc","120885.530775642","No"
"0x5c824e88cd207c4316441a4f9f9e884b2569c2e0","10000000","No"
"0x5c8c6b841b1da17b9420dfa8fb7746e844e55773","46084.5313830644","No"
"0x5ca91274563db27961358816b2ea673993e0096d","1047404.52233187","No"
"0x5d01573e324f3e42b3a57de993fb27702542b246","64792.0059007782","No"
"0x5d0de3e3ec40b68bd818f1ec9fe1b4118d97c0b9","11911.11013132","No"
"0x5d48b8b71e34e7f89438c71841c9cface8c8ebcd","1513940.46902189","No"
"0x5d652586eef078ff80cd70292e602ca6e2a71ab8","1206839.0453665","No"
"0x5db41644cb6d9a2032661b4d9a57fe81cb687c30","7719.733","No"
"0x5dcf300a52434930e441da7970ed488303caf490","20000","No"
"0x5df201a479d19e43cbdbff57ebdfa15243c4e8ec","3542547.72538454","No"
"0x5e28788c65c91e71f236323daa5ea002cacbc4a2","4305706.63116152","No"
"0x5e403f163825786b2f253c9c9c755c7ffc5a7b64","70200","No"
"0x5e49e5dea24cef1c52990ef9ec878e2b466300e1","4.825602312E-09","No"
"0x5e8cfe345d1defb683065bf0c61c606e4ad03c09","590298.622713","No"
"0x5eb3da3fe0f2c91b677e17c07a616dd5e7e97cd7","29010.15","No"
"0x5f20d84dbfce7d9bd5b43dd22e650e1ef017c011","96525","No"
"0x5f31ff17b84f30a1039962c61762cc71b584d1d0","66421.2180597292","No"
"0x5f35c52720a2c9b20b85be6fcdec0e31c5ef9b88","85332.0145730889","No"
"0x5f5869f30535c0f322657de121260a6612ffacf4","3.407314785E-09","No"
"0x5f81bb2a4b53ad28a2d81f28698d6672f50a1158","20","No"
"0x5fad77e5a483aad5a775c9e2fc4bbf5182e2ee7a","17000","No"
"0x6001c39174ed826b5d28e4791c4aa96a945258da","1397811.57701","No"
"0x600aa1a95941ab4f64ea14bbcb65cf4961438e5c","2170.91152501619","No"
"0x603b1419ee42b99ea1957d3ddd69052af70452f8","1111","No"
"0x603f63c402a62b6e90b7a39afbb87a59232030fe","7946.936","No"
"0x604a060d8eaa48bf10ed99b6f643557d645dde82","100213.88622902","No"
"0x604f95cfc111008eb7e24606e6ef4595d70190db","9737.97047335138","No"
"0x60dd381e7feb58711d92a892a6f250ca12516ce7","33112.61","No"
"0x6125a33fbb0a1569eba83edc8cf339c51485ec33","6886.57","No"
"0x6167b4fd0477ee2abb4b5f017200ce86b08ee050","1179.73096554851","No"
"0x618f9c976d5711d74463df8e71e3af358ea4f634","11940.7362166731","No"
"0x61a06b9e8b1d8d167f8b671f881cf6ec49d746e1","1105.37120987197","No"
"0x61b5a42ba6a2d7bc2420df4e4a9ada6416d3a2ad","1843032.22698","No"
"0x61cd93364ba844dd1880b26254132e782427b1b0","0.518","No"
"0x61f09c2ba2b789a1b683c6086cfb0fba9acdf6b4","27576.1786638677","No"
"0x61fd0d043d519f5a2bd05785000f30db96809429","4.231783609529E-06","No"
"0x622970b7df1d55fd1b62838bb83a4e235de9bb1c","5259.68677545054","No"
"0x623a184f4b963b98dc85d7f578d0728f456b2731","118303.959830711","No"
"0x6299138f28e739d1b327bcc90e35d1a442a1661d","20000","No"
"0x62f7c9e6cd838e5f48d4083f08b97d05b31418bb","37040.3562837538","No"
"0x634d3457302335b12b79da8aa130d87ac473b3b2","417.916234630958","No"
"0x6356238ea8dc4fd15b293c6827a4637873723583","328.814544403928","No"
"0x636853badd6fb9da3eccc3effe6d003c5280ef14","14978.669","No"
"0x63980d84831b4dd30d0e3626f38798755e72a5f2","4173.08743344259","No"
"0x63bb4c6e6ad06028724856bc4162e260ef09685d","4.03612827236172","No"
"0x641552f5fa1f48a7f74d70da4af9cc397a897e51","94239.2790202222","No"
"0x6422c538c5ab65b2b19641e1c13c9dfa6d47cc83","40051.5321021393","No"
"0x64301121aa1351a9f50ce075cddf37958b45a643","8930.86327076981","No"
"0x6493e5f89ef9b0aa3df9a321d2e1adff637bb5df","1395.69225137704","No"
"0x649d4866e641ec22c2c4ebfe5224f3afd72fb820","82104.165","No"
"0x659dd7227b15f9d00ecffe6f215d4c3d2f3db692","102271.471936494","No"
"0x65ad43411c3307d9ce9fa5862e9c7aa357bbed84","164.735689686389","No"
"0x65c9f20ed19c5675e5bf4d6e6f1ae2899723a17a","224541.274840541","No"
"0x65eec2b3dbe259d2c57bb5a659532d69f11ce59c","19976.73751079","No"
"0x6686a313a6e8163fcf7b3db1b453f2eb39b913fc","760","No"
"0x66a12b0086e0320f2e6e26c6ff93157c0c365cfb","18575.9198522411","No"
"0x66c0ff9250a2fcd9f0274191900c3429c17ae7bf","8939.61814460605","No"
"0x677029e369dfb8fc1474810f20fffc43c49fabf5","3737.25262856242","No"
"0x67b3ed835089a3f6c9159a02cf8b5a1d20365187","143222.04","No"
"0x67e415094d9d84dbda99ec4b6e6455b8c3da8f32","11580.0886764725","No"
"0x680b3b807006adfbc4325e5f386d0044f9f4a2ae","22408.9729067829","No"
"0x6828f64b6b3d3433edd09d1db186476bd64f9601","1.68008602E-10","No"
"0x68575571e75d2cfa4222e0f8e7053f056eb91d6c","2200","No"
"0x6870a0911fb1f645d5c93e1b29f57e12241011ec","466077.618049379","No"
"0x68904281f145ca7bcda7dd583f7bd48ceec87982","6532.891","No"
"0x68aa44093a83b207686c5c674259f8737782f59a","100000.000631444","No"
"0x68d3492f9f0eb50fd4be364c76787106b6f82073","34919.6577049613","No"
"0x693c188e40f760ecf00d2946ef45260b84fbc43e","1","No"
"0x695e5cf73825ffe9d034baee54c38f250fdca2ae","54434.9417754317","No"
"0x6962276f9d0ab14837cb357479518ecd3e53f1eb","9689.60564881969","No"
"0x69699945db27e4013994e0b2d80065e96e36f443","4999","No"
"0x69749ff7b20980b5da84e1e12efb2f83897924e7","43146.767","No"
"0x697e12a5a856a67e09d514cb1b6f7a1d5eb6e706","22668.0782273043","No"
"0x698a6c41c6617b9afc81e713473f6fc108866f41","10000","No"
"0x69a5e1fe7089f73ce25b448914417bbeb4f3e10e","8.00204E-10","No"
"0x6a28b7f0a0ea53c096e2cb8a497ad81665ce1245","40315.788397809","No"
"0x6a78df9cf46ea9940ec24ed0dbb0cee2e5b2970c","500","No"
"0x6b18bf88634d7365c753efdae69ff21ed8d65d4b","50622.975","No"
"0x6b25c05022992b858a0c117fe9fe5caffd5e5b2e","265439.1","No"
"0x6b32a21de45d7df8968eb88a7ea18b25ec1229cd","7.283000001E-09","No"
"0x6b88864e14f74df51e177d0ee5a049418f982c00","8387.29713360744","No"
"0x6b90beb7916a9168ca2ab0a938991b0bbac176ad","5636","No"
"0x6b9be0cd0a0e1f04d59d3fee5d258b289b2c84af","1590564.29453045","No"
"0x6be95b8321369c97a920831d9f378ff941a201c8","304775.176545446","No"
"0x6cad3333e8cc4b5a3ae18ccb3dde8777923ff101","1242181.31097","No"
"0x6ce0a39c6c39fe8becd15d4c103dc9e647efce2a","7.196","No"
"0x6d26d2b84cb2c7d8866ff694efc41ef1ed4c242a","1048","No"
"0x6d28c1c52102b8dca7498ff83675e3067481a11c","7.435916658E-09","No"
"0x6d2f6b4810e277470432ebd3f0deb2fa7e868f1a","57602.7098390075","No"
"0x6d44572b64c04ed9310dfff80eb3c2b4120a8ba5","65809.872","No"
"0x6d52a7b3b29b8e250d5b413d4df3c5e74926006a","104095.44644451","No"
"0x6dab014bd8273fa8fdf3f8231f772192641e5a84","2569.63743239044","No"
"0x6dd595a39b0f2e3640861132accf1fc9690c388a","47536.1947807141","No"
"0x6e939600a0f19d72db85440066506ac9ec67f8e3","93830.8089774265","No"
"0x6ecd0624c536f6ff485acdcb5b760ddd7bf02258","6190.27364945389","No"
"0x6f27916b2d27f538413fba9113594899ddf44db4","7.655859125E-09","No"
"0x6f5c678e1d3c83fb5f31ec2fe5930eac801f9884","281249.94","No"
"0x70898ad7a083b8e584fb11af742ae053944fe2c7","4.606614E-12","No"
"0x70b0b37216eb2a7a3cf1fd4f146e1f2b050127b6","9551.84123926965","No"
"0x7112e07d6602c28180a55dd768fb3e36b5931561","500919.05458","No"
"0x71161687463077a32982b25cc34c2f562231012d","863452.368785121","No"
"0x713040a7336e75e3bc83c59d7fb784c1b52e1838","800000","No"
"0x7138f025e72a4facf90c29fc5854a19ed2272e87","37081.3308025033","No"
"0x7158e32ce73bb33d6cfbfb26329ea59a71d10b21","6022.15497340752","No"
"0x721de826f3ce61733bcee90b9d1b6594b468ef84","7800","No"
"0x722a89516daee38f0627aa60879a7b94edf3c8aa","3730.62482261135","No"
"0x725da02b99d4a89ad574001b63acacaaf47ad783","6.56163464E-09","No"
"0x72715b896db7413b09c1b409f28a2600ebd47a2f","117176.779338639","No"
"0x7287b8960c01c1861fc2ff94c9e3854aa84e82e1","6.438702928E-09","No"
"0x72aa3e7b8056b086d17acc1449a03903055f33ca","2000","No"
"0x72e5263ff33d2494692d7f94a758aa9f82062f73","6759404.56528873","No"
"0x7371b11d13dcf4e02c3662cdacf77dd4161adbc6","22542","No"
"0x738a74ca5ce0c6988f76a424d5c8e79f9e8c91b6","23055.0831355419","No"
"0x73cb67b6c6c9f09a258f594f1e90aadeb6cd4991","6200.46333052023","No"
"0x74120563ecb59d7399f75da73c7c8c6df0f86e90","195307.886127661","No"
"0x7414d69d2bdd1e59fbf3db21cd08a8550293e9a5","5150","No"
"0x7430a657f87e3ea6aba550569d5a6ac0f96b0414","2697.13425891506","No"
"0x743ccf7d61a9c4b772617f3b681960c58495c949","3.666193298E-09","No"
"0x74a8782cebcc582213fe84d0b5e640a7aa809ae6","30069.0596581421","No"
"0x74ad75fe06a77339347f284b1b86ea82df437abc","10653.5075989716","No"
"0x74b964e9dd8f4abdcf6e9bca197d59c4b84d9f19","2100","No"
"0x74be5f2fd0272c47839ced39adcaa4f181f1233f","316224.97552","No"
"0x74f6d130cfb6fd838aa0e8fdc0dc500e048cc5b0","7026.76590283762","No"
"0x7522b84367cfb1038bfdb5d630d871f35a3fe0d0","243106.358782601","No"
"0x75b8c33e852f09dc82bf9c9ef480d63009ee7dff","10000.768","No"
"0x75f0e91e9cbbdac4ca253c0939f6d149fe4397ff","158773.21","No"
"0x761fc46ec075c576db6e105421da737ff2e0743c","45916.6988506828","No"
"0x7662292b3e1d82575b6a79f93dc7c1b28c5d4443","12368.4216618384","No"
"0x76780454cdc335f547784b6f4e5083c22f4dee0b","16843.8883767465","No"
"0x76aae5cb828ab0bce1b60fc40e25d048c80515de","3732","No"
"0x76cc4a1f57d390c49dccd1ba7dc5ed03844a5d4b","20","No"
"0x76d2c831275a067624c9016719c49a81ad3a9296","51280.8249683571","No"
"0x770e03a11bf9f60d16f578241a4548575aeb3b1a","19815.3838833635","No"
"0x773cd1eed5e018d1e4903dda602a28203a97cc57","57766.199773591","No"
"0x775142b4ba517118f0d7de6398821e48e6597568","12434.0910786457","No"
"0x7760237c3773768f501378251a2d0fa8db2ae3de","30935.852958558","No"
"0x779648f972fd9e9de049fa6caa9145ed6b4b13a8","32734.063316824","No"
"0x7798a713527ebd61fa6fcf3136b68909be0a611e","32254.625","No"
"0x77aaa14f0c7473d34097382e345101003dade318","100478.938995142","No"
"0x77b0421ecc1f7d59b3f8f06e195b41f4e8cafbdf","19970.0585651608","No"
"0x77e9b2b7c3ab29d765c9c34220ecc1c38e0c33db","549.079587305708","No"
"0x7833e78d0058e13fa15269a332b2c4c5f0fd824a","14945.3206635825","No"
"0x7915e66b491c0e0d6e4f2d00c398866332b7c167","1667234.5351523","No"
"0x7922fbc730096b2db68318b6f6f75189920fdb53","6.584156156E-09","No"
"0x79272128b1961df2b173f73aac1ad84ed94e1311","83881.7591101869","No"
"0x796a0f7cf9dd0a1a1aa743ac852246901b0cc40e","6110.15455165645","No"
"0x798108a6b1aff4354c6949ee80471bf69205c523","25673.305","No"
"0x79c5a1ae586322a07bfb60be36e1b31ce8c84a1e","7924.891295779","No"
"0x7a646dd33bc67170adc9394171172ca48c05e13f","1.5250615261471E-05","No"
"0x7a6bcb1ea4c44cf1764e64dfb85a55487ad86b12","887.860243844012","No"
"0x7b521dd7d98bbd54d369770583b3c7478e9ae534","414394.138016933","No"
"0x7b743866ba0a69cc0e9fb659a82cfa87375613e0","155613.426906957","No"
"0x7c699ce4185d53d12c1e68560ee456bedce52b03","25000000","No"
"0x7d31732fee81a13635a83e912dff419c199227a8","40000","No"
"0x7dbb8648729539ba480033bd85b7d8c0d83cac15","1854.62262744975","No"
"0x7dc0a282fcc494ef0ea59cba06f8709c04c1aee5","308091.012407313","No"
"0x7ddc43b42e932b96168bcbb489f14b8c9d7b493b","732243.143393785","No"
"0x7e1a2e3f89a79b854e189a7d288aa32d039864c5","1079.1259843304","No"
"0x7e38a624df97a537e892d3ba500a32a8985bd62c","26040.6808792231","No"
"0x7e3ca464db06ef577270e11e1b2d75b552099336","14690.3379358474","No"
"0x7e510e759fd33d9529365fee11104b03a191e306","4161858.82891323","No"
"0x7e590f5161aca9923e8296b272d290225be76196","4778.79642429805","No"
"0x7e6d6ef4dbaf549832d0521030cc25451582236e","224496.915004857","No"
"0x7edd76d7ee70ae16d0e024c84606bbf690f3de85","144129.320464364","No"
"0x7f0f4aa2ef0326ab16d45262935348a9da8bb0bf","4533.105","No"
"0x7f7c5b75c6dd4239cc859aea6b77e8ef62267949","5","No"
"0x8070f6ac248e4e523f4806bac33c90d39e072848","26746.929","No"
"0x808b30ddaa9b2a1724e7d6781ca5f0bbbd910622","0.103956589295283","No"
"0x80c27cfc5415cd4c990b0cb14eb4936ebda03870","26330.1595332783","No"
"0x80c53d18c9769aef7be2c574308615c53ab8aad5","703105.761306918","No"
"0x80e55505197770a2a3dd0613aeb5f1f0e33a1a42","9792.936","No"
"0x814303674d43fa4fb4c694e4d1d82f54fc70f335","2200","No"
"0x81868bf0f89b2f61327b5e19ee67eaebb222056b","28564.8326801567","No"
"0x8195074b2ddb7350eb3ea8471fc61cffa3201edf","1","No"
"0x8198dbb5430a27d764250a2aa4aa7451b4673733","300.799860702606","No"
"0x82d8d99955e38239d865a9dd0d44ef5dd06ba99c","106819.317749569","No"
"0x83b1b4bdacb5debe103f2c7e7c79990dcecacc7c","341888.34701429","No"
"0x846b04fa9fe51a69fcfc898240fbd2d263614ecd","5504","No"
"0x847e65bc9e6eff1b4c7edcab636f3c9ae5ad296d","17274.2090152857","No"
"0x84c3b21cd16d5bb44073bcca42f726bc3867d927","31049","No"
"0x84c986861fcded953a0de74980117a4a696abc83","6000","No"
"0x84d3b42fd8ca64528accc94c0df328da211d02de","545389.404783472","No"
"0x85225ea8165627fe841c716c454d50390a1dfef1","1191.11641383894","No"
"0x855b9ae3bf88f11e97dda0c8ebf819b41fbfa806","46847.5161705324","No"
"0x85a5b52f308f8b2fc542e9452be9374cd44c7962","5921","No"
"0x862a199ebc489137f678ee988d92725774fbb44e","427843.936","No"
"0x8734dce0d7636f3e20a2115193b7a3d10547304c","752894","No"
"0x873c49c781422eef5cebf67ae75e9f117e6a46a5","72164.2015766105","No"
"0x8752d246a37a38dbab85495e821778fa372634c3","13000","No"
"0x877409498f44be50b0c184a42d03d200818275ac","100000","No"
"0x877c329770a62c106a230213b667f4cd08298259","37.0674667538126","No"
"0x87907a8209bf5a835a6d0be5b3e86aba19e83d85","77729","No"
"0x8879e459b1da2fc220a54262b0e52be03c19dd64","96000","No"
"0x88b46c3a4b44acbc5dea87aa8f6efa1333f81459","49905.071","No"
"0x88c0f47a0dea513d49cca68b7aaff17f2a510844","2385.24878809836","No"
"0x88c43e9110cfb993260798d2604efd59a88fef46","5780.43979159152","No"
"0x88d7e4a0fba5890101e8bd226f53daa1075fdddc","8575.81647217726","No"
"0x89fbc692b2526995dc706229b62d3c013b1caa94","40128294","No"
"0x8a8d3b7c86124b23a9af93d1619a2dfbd646d55e","8410.75155574722","No"
"0x8ab7b42b0e2a44f2c304523edc419cee111aa76c","665.07100203","No"
"0x8acb55c6d6fe96ab8e5ab7970b07f822ff625548","2905.051","No"
"0x8b7f1ddd03bf6ad8835724af7a3b0020bbc68dd8","13011.3086966146","No"
"0x8ba79f94ea0b4f474b5db04b59f59d0150109962","72255.105","No"
"0x8bf4aa00e73f518bc8a986f95c3a2580c9b12424","8515.38388597264","No"
"0x8c06a5aa5f7cd3c595001f1b475a8a480c6d9a52","157.311","No"
"0x8c0c9c008d94a3e342a3dcb5ce36adb6d572ddc4","112728.839390169","No"
"0x8c0f46cb5291f7c5f668cc7a6b8df5eab376a106","5439","No"
"0x8c16f7907af1b8ba9947a317c73f82b4a4f9bb6e","30949","No"
"0x8c2140fa1597ba30548b7aea7992730a30bc945c","24735.1444887704","No"
"0x8c4cbce4b62e6c6eb173da4ef7516f2935ec171e","0.00434774181865049","No"
"0x8c699a889413893ca1f03ba6405ae66c66f955e6","1596927.48396053","No"
"0x8c6caaca37063e6dd99e5e94f73fe77f27983420","4.020204965E-09","No"
"0x8c7fd306bc5a1abd12163703b0ecd82f6878699c","24975","No"
"0x8caf7c479b8f8e62f68c5126e360b825b471451e","1093.08199999117","No"
"0x8ce16f97141e5917cda1a535748d75afc8ca7708","5086.17","No"
"0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","17526.473952","No"
"0x8d9192a3f835f85c18721127bb7ab17e7db6af8b","11163.6080976345","No"
"0x8dc030c3078ab6af850d069d2a0e5ad473327202","60027.5915543114","No"
"0x8dcef6dc5d6ec953204b89dc888ddbbe53c43059","208000","No"
"0x8de2230d6457c536aac11f03b21d8b6136132197","10000","No"
"0x8eb9b73afa3c191cd4dddb3f5e605007b9072a24","3.1091E-14","No"
"0x8ecc379c8d744142aff3ea80caf53e3e57779ebd","0.125787879396971","No"
"0x8f08ee5e3e44bdc28127e050fcb13f5e4671433d","11292.3088665461","No"
"0x8f56d67eb5be90f01e5ee75c735a3fe0e86e7a0a","494851.832444025","No"
"0x8f8d038cd118baec9958356ac38d2ec5fce35528","167063.079693863","No"
"0x9026577bf65fa9e502e1dcc54b0198cf1c88f6c2","10807.3810510144","No"
"0x90b64ac62f75718f73e070137e049565e023aa6e","933988.70436","No"
"0x912b342e07059df7e20a8dc45f62ddecfff4302e","819703.082","No"
"0x9183b548bda4bc94cf077466b338f43d3ad29db3","311.526675551578","No"
"0x91c3323a922dc6789cef67ce75e2954fc8b21c4a","2846853.8358","No"
"0x922ab52329ddc56f0d9c2fe8975018b38fe420f6","28252777.4339798","No"
"0x923fa707e31fb7fc9be2bd8683df88d4d8ccb48c","326453.408245398","No"
"0x92539c88ac3eadc55cf90a8e0b1aa17766430ec9","1088.83427224","No"
"0x925912d5ac9258e7c7c2f2249f0c5f0658dd5c10","5775.6789640794","No"
"0x92a05d270e527441258d3e9fa2589f3207ccd515","73622.6801707921","No"
"0x930c94be0c62e82da579e1a2710a0f5a561357fc","169.436247705555","No"
"0x930cec347cd3f4d1e026909a38a97145bb3a1648","85773.42","No"
"0x934e083eeb125fe3c83a4e0a30189ad65536a994","8959.18344424402","No"
"0x9373e1136f9a19855b7742257d48daa9e2d5c01e","5000.04913135991","No"
"0x9378e95abc918c3e45ccf8da7f3b4d3a70ea61c2","10000","No"
"0x93e4c0601d10c8578e18e57950cdf85097387878","2373896.01754","No"
"0x93f5af632ce523286e033f0510e9b3c9710f4489","53899.8961944516","No"
"0x9413f56b19b5cdc9a67a5757b954c2b313480c40","1E-18","No"
"0x9428a3c2c8e67f7197e2726a6f08fa5e25a6edfa","349246.202297508","No"
"0x942c2249c375ac25aad4ed9a0d108a3587a45740","7552.83460401985","No"
"0x94781879b6c0c50056a0e1c0f0a4e78346419dfa","7999","No"
"0x949ee6191e7e27e62ac6ac13b21546223d6276a6","41","No"
"0x94aefdf791db4428bd897677a464d1bfb356ea85","8087.936","No"
"0x94f9c8a6cc6b28355f48d691634bd3afbbc69148","25329.8853096598","No"
"0x94f9e8bdfbe5d8028c21c676cd0498c69d5b5651","304964.191360201","No"
"0x951b169afc2b7ac70799dbad1cfc8f318506f34c","17286.75","No"
"0x956533e27afb5bce936fb3226babae3ff3efde44","21094.7719510815","No"
"0x9595900872012f2ab54471c4c941e3c8c4d24d28","5000","No"
"0x95c7887f349b897152faa4a79207b58b0c8dcaca","8929.66","No"
"0x961ed4ca11eb9b72bcb881a43eb6d84ccd6a3f30","4057.07120266369","No"
"0x96c404e77773a1146ba531b6e6b5bdc78583c171","183658.995","No"
"0x96ce0f632a80ef466731bd0de7b781afd11d7f98","543.563147967586","No"
"0x96cf139446fe8e83e00be5e4fbfe4ccb11aac991","15000","No"
"0x9744e4daccdf1474421177b015ae8cc979942f50","36939.26","No"
"0x97952f6d3fe64640741f40380d32c8f2cc908e01","1.663359051E-09","No"
"0x979690bd32044dfde62eab2eba688466ab955250","38803.1017215183","No"
"0x97a51bc8f677f41d5eda55f75f7ea53edae17794","37689.3547546818","No"
"0x97aff317e32a56fb386d3cfa2818638a9a79ee6c","19045","No"
"0x97b60488997482c29748d6f4edc8665af4a131b5","791","No"
"0x97e89fea8d0356ed6e921e705fd759530440401f","24921.256376785","No"
"0x9885247667560796c88d385c609619a8de1ac1c4","103465.256486892","No"
"0x98b0328c2349144d52f6c7f1375494b0c26d001b","0.00511569932011557","No"
"0x98b84472e811f1c0b91245de401bb8568f1d25a1","12727.4269066344","No"
"0x98c0f89de9d312081fd97cc0707d4c6dca54089f","79161.074226537","No"
"0x994d4f7ee137078bbff4704f90494a15f35a8692","3267.61339988734","No"
"0x99728c02f81cc6568c26f268a988d25d245675e1","5648.58575841553","No"
"0x998f2a5aba1072a343bb9c12e767aff0067526a2","96033.5923200353","No"
"0x99b1e763c57aad0dddc8b1f02127b5e8669c1ae4","30528.525590096","No"
"0x99bd796babe675b410943387b2e0bf87a54296b9","37463.8519689","No"
